cn.hippo4j.example.core.inittest.TaskDecoratorTest,source,64
cn.hippo4j.example.core.inittest.TaskDecoratorTest,source,76
cn.hippo4j.example.core.inittest.TaskDecoratorTest,sink,64
cn.hippo4j.example.core.inittest.TaskDecoratorTest,sink,76
